"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y"
"1",1,1,1,3,0,-0.645672811183093,0.254696813091578,0.600121655273822,1.32356477663038,-1.00309781427445,0.811504815156146
"2",0,1,0,0,1,-0.317863704789713,-1.14733449377832,0.881012230089502,0.114321369765983,-0.364823068258468,2.46600824413447
"3",0,0,1,3,2,0.705420185213199,-1.39644843317124,-2.81018451737788,1.79797961084715,0.830966729153031,4.22455195131014
"4",1,1,1,1,1,-0.0544762701877048,0.134106093906313,-1.45244921019393,-1.42226043331576,-0.357536603301903,3.46473818733611
"5",0,1,1,0,0,0.585954730208229,-0.136507709787607,-0.238996317409879,1.09343998495386,-1.22894299818406,-2.05178083998533
"6",0,0,0,3,2,-0.203661692397257,-0.798276094540319,0.519074645240068,0.618044042404217,0.413685012470238,3.59693789034204
"7",0,0,1,1,2,0.236712392596829,1.02864854068048,0.278870260111708,2.1833522229777,-0.556010763801788,4.14131607547002
"8",0,0,0,3,0,-0.894729285833294,-0.567895605205858,0.797933680240619,0.386689464187973,-0.2581871891845,1.54746381667585
"9",1,1,0,3,3,0.322109177963075,1.1519494835453,1.32318838411768,0.169938391183351,-1.05353936465553,2.26834850074242
"10",0,1,0,0,1,-0.463908789361646,2.28998407312476,-0.7527543071523,-0.486430608791896,-0.807508913357051,-0.729292186434241
"11",1,1,1,2,1,-1.22527612216693,0.801797577280815,-1.5925756470626,-1.5582960463808,1.7428439050345,14.7979805228477
"12",1,1,0,1,2,-0.00685865646397177,0.390992286306111,-1.59023612434402,-0.0244228313433749,-1.08719477705562,-0.151951347774115
"13",0,1,0,3,0,-0.199299296362421,0.61459423187778,0.239342124840019,0.724190346582217,-0.437045114136045,2.29435234879931
"14",1,0,1,2,2,-0.562791450602285,1.2135127939438,-1.32583923785498,-0.769892157299357,-0.498810343850548,4.94583009963191
"15",0,1,1,3,2,-1.19243532245736,0.0238334527356863,-2.31739357084153,0.804302069992598,-0.377721632974078,2.61433642566268
"16",0,1,0,2,0,1.36157441500175,0.645313392700997,1.07114425667724,0.0847516232940395,0.0495742535110902,4.42554413584413
"17",0,1,0,2,2,-0.0247230000237348,-0.9449180203279,-0.866328633874424,-1.46598387686679,-0.581084751224192,1.75845617326233
"18",0,1,1,3,0,-0.76042009699221,1.50444665140891,0.911640735517889,-0.715294313121968,-1.73209096049105,-3.9973906599107
"19",0,1,1,3,3,0.122040123020018,0.375447852294835,0.987834054997965,1.37931712084629,0.179044035635117,5.76933627168545
"20",1,1,0,1,1,-0.419295383264702,-0.346558155362354,-1.23882398919333,0.786369414152101,0.0329681430638027,5.60371910171813
"21",1,0,0,1,3,-0.395472017610623,1.38702629884842,-2.14995595442048,-0.631674050633492,0.27178838087486,7.4478445393944
"22",1,1,0,0,2,0.824918471328676,-0.598182554493112,0.54066431307544,0.274908605976871,0.629145789315138,7.24163135137929
"23",1,1,1,2,2,1.04918607768648,0.768942220290247,-0.528328021960377,1.64790440309839,-1.53340101370887,-2.20236553820701
"24",0,0,0,0,0,1.73879328611764,-0.33284047335609,0.0866926178533699,0.360886776804516,0.669533754890748,4.40182863838559
"25",0,1,1,1,1,1.46854387362699,-0.855765745258126,1.30086356149544,-0.741151333205773,0.121676262233364,5.62862580515581
"26",1,0,0,0,1,0.753065128037048,-0.302591511786666,1.60881686590673,0.0914574045782963,0.723178774786278,6.10948545818492
"27",1,0,0,0,3,-0.72952651978544,0.45331453224522,0.407546328689997,-0.385702347660637,0.0183127951204856,3.24921131550868
"28",0,1,1,3,1,-0.025388747623114,1.90644292432124,-1.3654690865712,-0.72213904245199,2.09110176672319,14.0655299253705
"29",1,1,0,2,1,1.05577982165308,-1.06200169058635,0.413651016633035,0.662207532138665,1.62988637568537,16.1045701506699
"30",0,1,0,0,1,-0.405017607730486,-0.588216781536819,0.0887273188496281,-1.04509136323289,-0.87875911546459,-2.15874166702021
"31",1,1,0,0,0,-1.76107824512631,-2.02136704149037,-0.877143521881177,-0.018659434936473,0.45238516833901,4.94498658985493
"32",0,0,0,3,2,-0.0656655684289794,0.132785968490092,-1.0484562320471,0.446968674159132,0.999122797647689,6.48140050058544
"33",0,1,1,0,0,-1.13860012464411,0.801652880597652,0.101880102659924,0.91227585843723,0.527604988534165,6.18171785312618
"34",1,0,0,3,1,1.88223516661452,-0.727271331171265,2.13708297507101,-0.10769780746199,0.381991709042587,8.62560853281634
"35",0,1,0,3,0,0.0619966929729458,-0.38233735670279,-1.27058850437883,1.32086956927423,-0.455641004178589,1.15127573996059
"36",1,0,0,0,1,-0.509816590932059,0.445112743988254,0.98370582069615,-0.231736637918697,-0.551879786214676,2.66461373057003
"37",1,0,0,0,2,0.862701289135037,-0.0420404638469714,0.110053983059583,-0.00794483258664589,0.839939242211375,6.24737950493534
"38",1,0,0,3,3,0.095747604073235,-0.43026568222653,0.492704952272975,-0.189398298168685,-0.690808450930936,6.5964149655291
"39",1,1,0,3,3,-1.26783051432459,-0.577556199040143,-0.356344496785619,0.833774026479275,-2.12130960743661,-1.95722099708227
"40",1,1,1,1,2,-0.960188030831286,-0.916203683276179,-0.680766200963006,-0.449633747489428,-0.243799148657281,3.18968147655006
"41",0,0,0,2,3,-0.969689836427847,-0.44375841456175,-0.870531768309488,-0.0360937726176687,-0.859719021167324,-0.0415290994927641
"42",0,1,0,0,0,-1.38292253466065,-0.683429374334515,-0.304983079946518,-0.41668645849982,-0.818686099301926,0.419928629207159
"43",0,0,1,2,2,0.818787423749681,1.34920587408204,1.25238401251632,1.08382349644974,1.31506948629562,6.12723180326408
"44",1,1,1,3,2,-0.143258675920148,-2.25690838374347,-0.899792831524233,-0.0641610716457916,0.172762477085121,7.94544918207866
"45",0,0,1,0,2,1.69692533566312,-1.17315769473805,2.53429316566492,1.14986348895528,2.86552330868527,12.592704224536
"46",0,0,0,1,3,1.81040809840202,-0.446458315044255,-1.57798802418829,2.45569684620138,-0.383322450554953,0.964925052967106
"47",0,1,0,3,0,-0.341081304431825,0.0163220643993971,1.50820096060339,-1.7420156886602,-1.44036152765784,-3.12044113795301
"48",0,0,1,3,0,-0.0937719671437026,0.402132521065238,-1.2531332110221,2.46356305782324,-2.0518693978656,-3.28391485102031
"49",0,0,0,0,3,1.36253199983656,1.57952212818904,-0.782610755605051,-0.0130960863623636,0.445575265459551,2.2001327742967
"50",1,1,0,0,1,-0.00446761910629788,0.72463918740072,0.857264029828087,-0.394019917017704,0.606001776232202,8.09429008994729
"51",0,1,0,3,0,0.957205641207397,-0.324960991484621,0.494775603683821,-0.0528210235164902,-0.702326252670455,-0.363089765472801
"52",1,0,0,3,3,0.163449003479295,0.520504769735677,1.74139785485051,-0.121004252884896,0.906131619896249,8.84558590329402
"53",0,1,0,1,1,1.36252522560792,0.351092084878815,-0.604645203600588,-1.3118424505898,-0.422652777962856,4.99936442192432
"54",0,0,0,1,0,0.674282300534373,-2.65255405886288,0.720638719307514,-0.577046280221972,-0.560900959236157,-0.344285489384877
"55",0,0,1,0,3,1.07930818187322,-1.16926941401107,-0.00310730986562233,-1.60267014875895,0.136699054952232,2.36753987915383
"56",1,0,1,0,2,0.286092747189144,0.571316714596286,-0.046372590740718,1.10501244733057,-1.69543596235882,-0.261178007367384
"57",0,0,0,0,3,-0.80224854098101,-0.685740552325105,0.679595983550937,-0.591357435222401,0.457239254217724,3.75704831013313
"58",0,1,0,3,3,-0.959359868507859,-0.674908087626403,0.0607756717216549,1.57481951726051,-0.0140370943893836,2.53519795780317
"59",0,1,0,3,3,0.221708885095461,1.22613913861028,0.979913404463471,-1.42328992177048,-0.179508380567567,2.88461038400706
"60",1,0,0,1,0,-2.18789232194937,2.37368069471251,0.331139815948975,0.0534919429687878,0.955060140884391,8.99637501405619
"61",0,1,1,0,3,0.350896967496294,-0.561746594990104,0.127257923595412,-0.427771440163683,-0.58655673115321,1.30076098014641
"62",0,1,1,1,3,-0.373921671628754,0.659908224937192,0.211816761094579,0.221647619775862,1.2439787069204,10.3884865059281
"63",0,0,1,0,1,1.1297616433682,-0.959548027845405,-0.369893524270102,-0.767779959709262,-0.493543422684813,1.74035469456671
"64",0,1,1,2,0,0.894533838247562,-1.15356384190477,-1.76902760634738,0.104195435365966,-0.409045172994707,3.43507434630086
"65",1,0,1,3,2,2.56958806716989,0.156631264999241,0.0476743778699878,0.504057154320723,-1.49884058094933,1.67511391287853
"66",1,1,0,0,3,1.34155162303927,1.81250875081195,0.390553997238298,0.669861979978983,-0.48590738805174,2.23934791957112
"67",1,0,0,1,3,-0.430401541993887,-0.595576509839445,-1.15886677128033,0.930324296505222,-0.786130388711161,1.12685711822747
"68",0,0,1,2,2,1.16323725707316,-1.15216311920038,1.80099831078764,2.76006506679403,-1.15559007582936,-1.00083799515497
"69",0,1,0,0,3,-1.19130653495662,0.0900504844914786,0.901046953869506,0.829223424711563,-1.10566271339369,-0.948075003007216
"70",0,0,0,1,3,-1.50766299710917,-0.855131966574701,1.2094114931712,-1.05266112046663,-0.154316804266208,3.29961532763393
"71",0,1,0,3,2,-0.602791135628823,-1.12455305706897,0.288276764413857,-0.63447204023365,-1.71437860767715,-3.49610701460252
"72",1,0,0,1,3,-0.55655636664184,0.0437396926545071,-1.31793901332873,-0.618567491822809,-0.301422853410449,4.41533217648288
"73",1,1,0,3,1,1.48962276604345,-1.47151902450991,0.288660569956247,-0.4526196690498,0.409351273085679,10.2561613361829
"74",1,1,0,3,1,0.786947623748416,-0.912902643563067,-0.474189947089659,1.25317310283787,-0.864494019008404,4.0866063249642
"75",0,0,1,3,1,-0.764613932126974,0.634350571321582,0.925944355718176,-0.556404853857929,2.00602342965252,9.34741172120221
"76",1,0,1,0,3,-1.13232535265783,-1.1335141843342,0.336240112889263,-0.748620748108999,0.134757904079695,3.47714120737079
"77",0,0,1,1,1,0.553545933892268,0.376034460798317,0.268398631020436,-1.30763911810303,-1.44119727740062,-1.99721502194682
"78",1,0,0,3,1,0.588307064619933,-1.29634175029209,-0.10137682610119,-0.219774371487374,0.824232149165693,9.42427242614238
"79",0,0,1,1,1,0.693440178501489,-0.6023166669148,0.604676864560473,-0.498101196538626,-0.688166117262706,1.30837676491101
"80",0,0,0,0,2,-0.137933886549539,1.56615606891631,-0.788419067529592,-0.437240274878027,0.297201126405092,2.95898412775169
"81",1,0,1,2,0,-0.780982606850932,-0.668629040555695,0.83474263480795,-0.0314347459374503,0.813925690295152,10.4238430687571
"82",0,0,0,1,3,-0.460230937745143,-0.119752540218726,-1.315073246423,-0.621204410461958,-0.0384163982538375,2.81035829225279
"83",0,0,1,3,0,1.86410126389098,-0.247123041342558,1.20564694054984,0.366045886489068,-0.430854372816925,1.75049817543393
"84",1,1,0,1,0,1.5189244233601,0.303597019393145,0.0422993545066283,-0.0518113310539966,-2.10123934464629,-6.14485803312644
"85",0,0,1,3,2,2.52637472163316,0.81160485143079,0.224554505820637,-0.448871810896342,-0.0684749790109056,3.3875767535544
"86",0,0,0,0,0,0.268812761687947,-0.323429266158252,1.13409623216813,0.00303054240940302,-0.713828828498058,1.66292162973815
"87",1,1,0,2,0,-1.17511721391154,0.0191996638327526,-1.98765521960147,0.155227989160684,0.245292720062616,8.78541018574685
"88",0,1,1,0,2,-0.0888329396614825,-0.258797072869258,-1.49360076029825,1.04345970720184,-0.289362341967508,1.69292964407844
"89",0,1,1,1,2,0.330753023208468,-0.0217003102421693,0.0601372463559762,-0.0099955456499759,-0.277687956372819,1.72624211666957
