"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y"
"1",0,0,1,0,3,-1.48508406141255,0.861052085028058,-0.653736025266698,-0.967954221713996,1.06671071553748,1
"2",0,0,0,2,0,0.510273626464463,0.365514990157076,2.02464814084463,0.311331407157476,-1.58614133246844,1
"3",0,1,1,3,0,0.14814881414941,-0.997595910857294,-0.570115818043731,0.881025929681689,-0.432818324571182,1
"4",1,1,1,3,2,0.799250438517315,-2.21687899782046,0.375956951815827,-0.238817672219091,0.446844669510164,1
"5",0,1,0,2,2,-1.02794290069935,-0.125093300907178,1.54022553221838,-1.18380507595231,1.31208856089499,0
"6",0,1,1,2,3,-0.33742839332788,-0.403821034690062,0.832441009156502,-0.721193486046294,0.0689008402029541,0
"7",1,1,1,3,1,0.872914526917294,0.209814814761734,-0.191209766631141,0.147007557021665,0.299555988687882,1
"8",0,1,0,2,3,-0.00881720192811029,0.561244645364152,0.579338447193138,0.423164955937142,-1.52804611381919,0
"9",1,1,0,2,0,-0.313835040232435,-0.103369751873348,-0.426646760250139,0.948982464599973,1.90957637807975,1
"10",1,1,1,2,1,-0.454314049868415,0.639709913422735,-0.75311261801682,-0.268608034752741,0.374268733823577,0
"11",1,1,1,1,3,-0.651538932243498,0.251674105476774,-0.302400576262445,0.568830603951034,-0.213456811268956,1
"12",1,1,0,3,3,0.100966823428715,-0.536140079674325,0.30246322418287,0.158158955606538,1.37075442335294,0
"13",0,1,1,2,1,-0.518095778965486,0.143355541180957,0.469298450217213,0.0232334659895087,0.296870567440933,0
"14",0,0,0,2,1,-0.924612109262473,1.276745416341,1.88951153342303,0.334617968824308,0.798976218705841,1
"15",1,0,0,0,0,1.48974188882726,-0.150608323706069,0.518089218782561,-0.493616472931801,0.246229294998594,1
"16",0,0,1,0,1,1.10807830826273,0.985633527184902,1.86532160815688,1.65326409094093,-1.51944029747343,0
"17",1,1,1,2,0,-0.479911349949393,1.04104041809843,0.273997844909835,-0.0334640264596723,0.429155948967543,1
"18",1,1,1,1,3,-0.392384755026115,-0.174710531090081,0.135513707992346,-1.06115319969832,-0.227812903770675,0
"19",1,0,1,2,1,-0.124340698473415,0.368018891785086,1.28539336560612,-1.87688680542326,-0.39570291646028,0
"20",0,0,1,0,0,1.37344056405455,-0.763983266904214,-1.03105818321935,1.56966448500351,1.18462001101613,1
"21",1,0,1,2,1,0.300803420425762,-0.154780048938262,0.00464001472058656,-0.0798823408740279,0.48469872632491,1
"22",0,1,1,3,3,-0.438782445662264,-0.920424459206477,0.907276355555375,1.10881623446415,0.887158137807606,0
"23",1,0,0,3,3,-0.799015069847636,1.62471883618473,1.45690595346821,0.516052590280929,0.55000193662445,0
"24",1,1,0,2,0,-1.08246212480505,-0.0840752381938524,-0.0360628872152642,-1.05349142439045,1.78222838529346,1
"25",1,0,0,1,0,2.03575284343937,2.82998770811589,0.946791876733998,0.254783900757428,-1.48399493361935,0
"26",0,1,0,0,3,-1.23163484766262,-1.14315981946397,-1.15600660988174,1.03120182804958,-0.490002185117822,1
"27",0,0,0,1,0,0.316219692646377,0.851253145565764,-0.262014567845398,0.403357819301773,0.595449457427579,1
"28",0,0,0,1,0,-0.147185131966066,-1.53284046574294,1.36640776956766,-0.376944969397261,0.926035692416553,0
"29",0,1,0,2,2,0.457804259689325,1.28779574953707,-0.546850233603731,0.0114730806678632,-1.17235647640184,1
"30",0,1,0,2,0,-0.599309692232233,1.99073878687921,0.408896907944713,0.0971282317621538,-0.654330042112341,0
"31",0,1,1,2,2,1.52781626012028,0.401941700692074,-0.281156520875949,0.579239438323317,0.491205875132475,1
"32",1,1,0,2,1,0.144342468968971,0.204900934234528,1.03853466918457,-0.855847126590838,-1.02356745325371,0
"33",1,1,1,2,0,1.13510255537299,-1.96570276171279,-1.18942716533474,0.204114200376242,-1.38107208466027,1
